record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity,soil_moisture_mean,pressure_msl_mean,surface_pressure_mean,wind_gusts_10m_max
1383,2023-10-14,2023,10,14,287,41,1,-0.866025,0.5,0.0,0,0.0,77.4,0.0,77.4,93.9,93.9,13.41,37.28,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.37174999999999997,1010.3458333333333,1009.7458333333334,31.0
1384,2023-10-15,2023,10,15,288,41,1,-0.866025,0.5,0.0,0,0.0,0.0,77.4,0.0,77.4,93.9,13.41,35.71,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.38576388888888885,1010.4416666666666,1009.8416666666667,19.1
1385,2023-10-16,2023,10,16,289,42,1,-0.866025,0.5,90.8,4,0.0,0.0,0.0,90.8,168.2,184.7,26.39,37.76,1,0,1,0,0,,0.0,,,,0.37,1,1,0.2,9.0,1,0.4009861111111111,1012.0166666666668,1011.4166666666666,21.6
1386,2023-10-17,2023,10,17,290,42,1,-0.866025,0.5,33.6,3,90.8,0.0,0.0,124.4,124.4,201.8,28.83,38.88,0,0,2,0,0,,0.0,,,,0.45,1,0,,,0,0.3922083333333333,1011.8041666666667,1011.2041666666668,32.4
1387,2023-10-18,2023,10,18,291,42,1,-0.866025,0.5,25.5,3,33.6,90.8,0.0,149.9,149.9,227.3,32.47,36.2,0,0,3,0,0,,0.0,,,,0.79,1,0,,,0,0.39325000000000004,1012.0166666666668,1011.4166666666666,34.9
1388,2023-10-19,2023,10,19,292,42,1,-0.866025,0.5,90.7,4,25.5,33.6,90.8,149.8,240.6,240.6,34.37,35.32,1,0,4,0,0,,0.0,,,,0.81,1,1,0.7,18.0,2,0.3879444444444444,1011.475,1010.875,32.4
1389,2023-10-20,2023,10,20,293,42,1,-0.866025,0.5,74.7,4,90.7,25.5,33.6,190.9,315.3,315.3,45.04,37.81,1,0,5,0,0,,0.0,,,,0.94,1,1,1.1,23.0,3,0.37883333333333336,1011.7083333333334,1011.1083333333332,27.7
1390,2023-10-21,2023,10,21,294,42,1,-0.866025,0.5,26.3,3,74.7,90.7,25.5,191.7,250.8,341.6,48.8,38.69,0,0,6,0,0,,0.0,,,,0.99,1,1,0.5,6.0,2,0.38681944444444444,1012.1208333333334,1011.5208333333334,27.4
1391,2023-10-22,2023,10,22,295,42,1,-0.866025,0.5,117.6,4,26.3,74.7,90.7,218.6,334.8,459.2,65.6,39.39,1,1,7,0,0,,0.0,,,,1.0,1,1,0.8,38.0,3,0.3821527777777778,1012.1875,1011.5875,28.8
1392,2023-10-23,2023,10,23,296,43,1,-0.866025,0.5,0.0,0,117.6,26.3,74.7,143.9,309.3,368.4,52.63,39.39,0,0,0,0,0,,0.0,,,,0.68,1,0,,,0,0.38422222222222224,1011.8083333333334,1011.2083333333334,25.2
1393,2023-10-24,2023,10,24,297,43,1,-0.866025,0.5,85.0,4,0.0,117.6,26.3,202.6,303.6,419.8,59.97,42.22,1,0,1,0,0,,0.0,,,,0.77,1,0,,,0,0.39534722222222224,1011.4958333333334,1010.8958333333334,31.0
1394,2023-10-25,2023,10,25,298,43,1,-0.866025,0.5,83.6,4,85.0,0.0,117.6,168.6,312.5,477.9,68.27,41.53,1,0,2,0,0,,0.0,,,,0.92,1,1,0.9,39.0,3,0.39313888888888887,1011.475,1010.875,29.9
1395,2023-10-26,2023,10,26,299,43,1,-0.866025,0.5,29.4,3,83.6,85.0,0.0,198.0,315.6,416.6,59.51,42.51,0,0,3,0,0,,0.0,,,,1.0,1,1,0.5,13.0,2,0.3835,1011.3416666666667,1010.7416666666667,25.2
1396,2023-10-27,2023,10,27,300,43,1,-0.866025,0.5,67.6,4,29.4,83.6,85.0,180.6,265.6,409.5,58.5,43.93,1,0,4,0,0,,0.0,,,,1.0,1,1,0.8,35.0,3,0.380625,1011.2041666666668,1010.6041666666666,31.3
1397,2023-10-28,2023,10,28,301,43,1,-0.866025,0.5,0.0,0,67.6,29.4,83.6,97.0,265.6,383.2,54.74,43.15,0,0,0,0,0,,0.0,,,,0.71,1,1,0.3,7.0,1,0.3785277777777778,1010.725,1010.125,34.9
1398,2023-10-29,2023,10,29,302,43,1,-0.866025,0.5,0.0,0,0.0,67.6,29.4,67.6,180.6,265.6,37.94,43.15,0,0,0,0,0,,0.0,,,,0.51,1,0,,,0,0.36533333333333334,1010.7708333333334,1010.1708333333332,37.1
1399,2023-10-30,2023,10,30,303,44,1,-0.866025,0.5,103.4,4,0.0,0.0,67.6,103.4,200.4,369.0,52.71,46.5,1,1,1,0,0,,0.0,,,,0.68,1,0,,,0,0.3605833333333333,1010.5458333333332,1009.9458333333333,41.0
1400,2023-10-31,2023,10,31,304,44,1,-0.866025,0.5,0.0,0,103.4,0.0,0.0,103.4,171.0,284.0,40.57,46.5,0,0,0,0,0,,0.0,,,,0.54,1,0,,,0,0.38195833333333334,1010.7125,1010.1125000000001,50.0
1401,2023-11-01,2023,11,1,305,44,1,-0.5,0.866025,26.7,3,0.0,103.4,0.0,130.1,130.1,227.1,32.44,42.28,0,0,1,0,0,,0.0,,,,0.44,1,0,,,0,0.40075,1010.7291666666666,1010.1291666666666,31.0
1402,2023-11-02,2023,11,2,306,44,1,-0.5,0.866025,11.5,3,26.7,0.0,103.4,38.2,141.6,209.2,29.89,39.2,0,0,2,0,0,,0.0,,,,0.46,1,0,,,0,0.3922361111111112,1010.3874999999999,1009.7875,24.1
1403,2023-11-03,2023,11,3,307,44,1,-0.5,0.866025,82.2,4,11.5,26.7,0.0,120.4,223.8,223.8,31.97,41.94,1,0,3,0,0,,0.0,,,,0.78,1,1,0.9,16.0,2,0.3886527777777778,1009.5333333333333,1008.9333333333334,25.6
1404,2023-11-04,2023,11,4,308,44,1,-0.5,0.866025,3.3,2,82.2,11.5,26.7,97.0,123.7,227.1,32.44,37.9,0,0,4,0,0,,0.0,,,,0.79,1,0,,,0,0.37719444444444444,1009.7875,1009.1875,29.5
1405,2023-11-05,2023,11,5,309,44,1,-0.5,0.866025,0.0,0,3.3,82.2,11.5,85.5,123.7,227.1,32.44,37.9,0,0,0,0,0,,0.0,,,,0.44,1,0,,,0,0.37495833333333334,1011.0666666666666,1010.4666666666667,23.4
1406,2023-11-06,2023,11,6,310,45,1,-0.5,0.866025,0.0,0,0.0,3.3,82.2,3.3,97.0,123.7,17.67,34.86,0,0,0,0,0,,0.0,,,,0.26,1,0,,,0,0.36412500000000003,1011.1125000000001,1010.5124999999999,28.8
1407,2023-11-07,2023,11,7,311,45,1,-0.5,0.866025,0.0,0,0.0,0.0,3.3,0.0,85.5,123.7,17.67,34.86,0,0,0,0,0,,0.0,,,,0.26,1,0,,,0,0.3684861111111111,1011.2333333333332,1010.6333333333333,36.7
1408,2023-11-08,2023,11,8,312,45,1,-0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,3.3,97.0,13.86,34.86,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0,0.37204166666666666,1010.6333333333333,1010.0333333333333,40.0
1409,2023-11-09,2023,11,9,313,45,1,-0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,85.5,12.21,34.31,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0,0.37962500000000005,1011.4875000000001,1010.8874999999999,28.1
1410,2023-11-10,2023,11,10,314,45,1,-0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,3.3,0.47,34.31,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0,0.36929166666666663,1012.3916666666668,1011.7916666666666,32.4
1411,2023-11-11,2023,11,11,315,45,1,-0.5,0.866025,62.3,4,0.0,0.0,0.0,62.3,62.3,62.3,8.9,33.81,1,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.36577777777777776,1012.1666666666666,1011.5666666666666,37.4
1412,2023-11-12,2023,11,12,316,45,1,-0.5,0.866025,0.0,0,62.3,0.0,0.0,62.3,62.3,62.3,8.9,33.81,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.36343055555555553,1012.4041666666667,1011.8041666666667,27.4
1413,2023-11-13,2023,11,13,317,46,1,-0.5,0.866025,114.0,4,0.0,62.3,0.0,176.3,176.3,176.3,25.19,37.61,1,1,1,0,0,,0.0,,,,0.35,1,0,,,0,0.37180555555555556,1012.7291666666666,1012.1291666666666,41.8
1414,2023-11-14,2023,11,14,318,46,1,-0.5,0.866025,0.0,0,114.0,0.0,62.3,114.0,176.3,176.3,25.19,37.61,0,0,0,0,0,,0.0,,,,0.35,1,0,,,0,0.3859444444444444,1013.0625,1012.4625,49.3
1415,2023-11-15,2023,11,15,319,46,1,-0.5,0.866025,0.0,0,0.0,114.0,0.0,114.0,176.3,176.3,25.19,34.58,0,0,0,0,0,,0.0,,,,0.35,1,0,,,0,0.3834444444444445,1013.2291666666666,1012.6291666666666,38.5
1416,2023-11-16,2023,11,16,320,46,1,-0.5,0.866025,111.3,4,0.0,0.0,114.0,111.3,225.3,287.6,41.09,37.17,1,1,1,0,0,,0.0,,,,0.54,1,1,0.6,18.0,2,0.38834722222222223,1013.2458333333334,1012.6458333333334,45.7
1417,2023-11-17,2023,11,17,321,46,1,-0.5,0.866025,0.0,0,111.3,0.0,0.0,111.3,225.3,287.6,41.09,36.32,0,0,0,0,0,,0.0,,,,0.54,1,0,,,0,0.3803055555555555,1012.5500000000001,1011.9499999999999,52.9
1418,2023-11-18,2023,11,18,322,46,1,-0.5,0.866025,44.5,3,0.0,111.3,0.0,155.8,155.8,269.8,38.54,34.78,0,0,1,0,0,,0.0,,,,0.51,1,0,,,0,0.3708888888888889,1011.9333333333334,1011.3333333333334,51.5
1419,2023-11-19,2023,11,19,323,46,1,-0.5,0.866025,30.6,3,44.5,0.0,111.3,75.1,186.4,300.4,42.91,33.31,0,0,2,0,0,,0.0,,,,0.61,1,0,,,0,0.38633333333333336,1011.275,1010.6750000000001,63.7
1420,2023-11-20,2023,11,20,324,47,1,-0.5,0.866025,10.5,3,30.6,44.5,0.0,85.6,196.9,196.9,28.13,32.78,0,0,3,0,0,,0.0,,,,0.74,1,0,,,0,0.3812638888888889,1011.0625,1010.4625,42.1
1421,2023-11-21,2023,11,21,325,47,1,-0.5,0.866025,0.0,0,10.5,30.6,44.5,41.1,85.6,196.9,28.13,28.86,0,0,0,0,0,,0.0,,,,0.39,1,0,,,0,0.38455555555555554,1010.6083333333332,1010.0083333333333,33.8
1422,2023-11-22,2023,11,22,326,47,1,-0.5,0.866025,53.0,4,0.0,10.5,30.6,63.5,138.6,249.9,35.7,30.63,1,0,1,0,0,,0.0,,,,0.48,1,0,,,0,0.39009722222222226,1010.0375,1009.4375,43.6
1423,2023-11-23,2023,11,23,327,47,1,-0.5,0.866025,33.3,3,53.0,0.0,10.5,86.3,127.4,171.9,24.56,28.91,0,0,2,0,0,,0.0,,,,0.39,1,0,,,0,0.3805138888888889,1009.5458333333332,1008.9458333333333,41.0
1424,2023-11-24,2023,11,24,328,47,1,-0.5,0.866025,84.6,4,33.3,53.0,0.0,170.9,181.4,256.5,36.64,28.94,1,0,3,0,0,,0.0,,,,0.84,1,1,1.0,28.0,3,0.3698194444444444,1010.8166666666666,1010.2166666666667,50.0
1425,2023-11-25,2023,11,25,329,47,1,-0.5,0.866025,40.1,3,84.6,33.3,53.0,158.0,211.0,252.1,36.01,29.3,0,0,4,0,0,,0.0,,,,0.83,1,1,0.5,8.0,2,0.3859305555555556,1011.525,1010.9250000000001,32.8
1426,2023-11-26,2023,11,26,330,47,1,-0.5,0.866025,41.8,3,40.1,84.6,33.3,166.5,252.8,263.3,37.61,28.44,0,0,5,0,0,,0.0,,,,0.85,1,0,,,0,0.3908888888888889,1010.7208333333333,1010.1208333333334,41.4
1427,2023-11-27,2023,11,27,331,48,1,-0.5,0.866025,18.6,3,41.8,40.1,84.6,100.5,218.4,271.4,38.77,29.06,0,0,6,0,0,,0.0,,,,0.87,1,0,,,0,0.3842916666666667,1010.4458333333333,1009.8458333333333,37.4
1428,2023-11-28,2023,11,28,332,48,1,-0.5,0.866025,32.4,3,18.6,41.8,40.1,92.8,217.5,303.8,43.4,30.14,0,0,7,0,0,,0.0,,,,0.92,1,1,0.8,19.0,2,0.37756944444444446,1011.2208333333333,1010.6208333333334,28.1
1429,2023-11-29,2023,11,29,333,48,1,-0.5,0.866025,0.0,0,32.4,18.6,41.8,51.0,132.9,250.8,35.83,26.69,0,0,0,0,0,,0.0,,,,0.48,1,0,,,0,0.38362500000000005,1011.9916666666667,1011.3916666666668,33.1
1430,2023-11-30,2023,11,30,334,48,1,-0.5,0.866025,0.0,0,0.0,32.4,18.6,32.4,92.8,217.5,31.07,26.69,0,0,0,0,0,,0.0,,,,0.42,1,0,,,0,0.3767916666666667,1012.0041666666666,1011.4041666666667,37.4
1431,2023-12-01,2023,12,1,335,48,0,-0.0,1.0,27.7,3,0.0,0.0,32.4,27.7,78.7,160.6,22.94,26.72,0,0,1,0,0,,0.0,,,,0.33,1,0,,,0,0.3787777777777778,1011.6083333333332,1011.0083333333333,38.2
1432,2023-12-02,2023,12,2,336,48,0,-0.0,1.0,0.0,0,27.7,0.0,0.0,27.7,60.1,120.5,17.21,26.34,0,0,0,0,0,,0.0,,,,0.26,1,0,,,0,0.36154166666666665,1011.8874999999999,1011.2875,36.0
1433,2023-12-03,2023,12,3,337,48,0,-0.0,1.0,0.0,0,0.0,27.7,0.0,27.7,27.7,78.7,11.24,23.6,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0,0.3624305555555556,1012.25,1011.65,29.2
1434,2023-12-04,2023,12,4,338,49,0,-0.0,1.0,0.0,0,0.0,0.0,27.7,0.0,27.7,60.1,8.59,23.49,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.3677916666666667,1010.875,1010.275,28.4
1435,2023-12-05,2023,12,5,339,49,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,27.7,27.7,3.96,23.49,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.37083333333333335,1010.5791666666668,1009.9791666666666,32.0
1436,2023-12-06,2023,12,6,340,49,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.7,3.96,23.49,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3682083333333333,1011.3083333333334,1010.7083333333334,23.0
1437,2023-12-07,2023,12,7,341,49,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.7,3.96,23.49,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.36375,1010.9916666666667,1010.3916666666668,31.7
1438,2023-12-08,2023,12,8,342,49,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.3563472222222222,1011.4583333333334,1010.8583333333332,29.9
1439,2023-12-09,2023,12,9,343,49,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.35131944444444446,1011.4041666666667,1010.8041666666667,25.2
1440,2023-12-10,2023,12,10,344,49,0,-0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.34427777777777774,1010.5583333333334,1009.9583333333334,23.4
1441,2023-12-11,2023,12,11,345,50,0,-0.0,1.0,38.6,3,0.0,0.0,0.0,38.6,38.6,38.6,5.51,22.7,0,0,1,0,0,,0.0,,,,0.12,1,0,,,0,0.33888888888888885,1011.0958333333333,1010.4958333333334,37.8
1442,2023-12-12,2023,12,12,346,50,0,-0.0,1.0,0.0,0,38.6,0.0,0.0,38.6,38.6,38.6,5.51,22.7,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.3314305555555555,1011.3333333333334,1010.7333333333332,39.2
1443,2023-12-13,2023,12,13,347,50,0,-0.0,1.0,0.0,0,0.0,38.6,0.0,38.6,38.6,38.6,5.51,18.9,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.32631944444444444,1012.4,1011.8000000000001,37.8
1444,2023-12-14,2023,12,14,348,50,0,-0.0,1.0,24.3,3,0.0,0.0,38.6,24.3,62.9,62.9,8.99,19.71,0,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.3237222222222222,1012.9583333333334,1012.3583333333332,37.4
1445,2023-12-15,2023,12,15,349,50,0,-0.0,1.0,0.0,0,24.3,0.0,0.0,24.3,62.9,62.9,8.99,19.71,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.324125,1012.0375,1011.4375,24.1
1446,2023-12-16,2023,12,16,350,50,0,-0.0,1.0,15.4,3,0.0,24.3,0.0,39.7,39.7,78.3,11.19,16.51,0,0,1,0,0,,0.0,,,,0.18,1,0,,,0,0.3261527777777778,1012.1291666666666,1011.5291666666667,39.6
1447,2023-12-17,2023,12,17,351,50,0,-0.0,1.0,0.0,0,15.4,0.0,24.3,15.4,39.7,78.3,11.19,16.51,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0,0.3197222222222222,1012.6458333333334,1012.0458333333332,57.6
1448,2023-12-18,2023,12,18,352,51,0,-0.0,1.0,20.5,3,0.0,15.4,0.0,35.9,60.2,60.2,8.6,15.71,0,0,1,0,0,,0.0,,,,0.15,1,0,,,0,0.31708333333333333,1011.6750000000001,1011.0749999999999,28.4
1449,2023-12-19,2023,12,19,353,51,0,-0.0,1.0,0.0,0,20.5,0.0,15.4,20.5,35.9,60.2,8.6,14.69,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.3167083333333333,1011.5708333333333,1010.9708333333333,29.5
1450,2023-12-20,2023,12,20,354,51,0,-0.0,1.0,28.7,3,0.0,20.5,0.0,49.2,64.6,88.9,12.7,15.3,0,0,1,0,0,,0.0,,,,0.2,1,1,0.3,8.0,1,0.32081944444444443,1011.4,1010.8000000000001,26.6
1451,2023-12-21,2023,12,21,355,51,0,-0.0,1.0,6.5,2,28.7,0.0,20.5,35.2,55.7,71.1,10.16,15.52,0,0,2,0,0,,0.0,,,,0.22,1,0,,,0,0.3490972222222222,1011.8625000000001,1011.2624999999999,32.4
1452,2023-12-22,2023,12,22,356,51,0,-0.0,1.0,0.0,0,6.5,28.7,0.0,35.2,55.7,71.1,10.16,13.75,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0,0.36847222222222226,1013.9916666666667,1013.3916666666668,28.8
1453,2023-12-23,2023,12,23,357,51,0,-0.0,1.0,0.5,1,0.0,6.5,28.7,7.0,35.7,56.2,8.03,12.66,0,0,1,0,0,,0.0,,,,0.15,1,0,,,0,0.35333333333333333,1015.2958333333332,1014.6958333333333,37.8
1454,2023-12-24,2023,12,24,358,51,0,-0.0,1.0,0.0,0,0.5,0.0,6.5,0.5,35.7,56.2,8.03,9.84,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.3471944444444444,1014.6166666666667,1014.0166666666668,38.2
1455,2023-12-25,2023,12,25,359,52,0,-0.0,1.0,24.9,3,0.0,0.5,0.0,25.4,31.9,60.6,8.66,9.33,0,0,1,0,0,,0.0,,,,0.15,1,0,,,0,0.34702777777777777,1013.9791666666666,1013.3791666666666,48.6
1456,2023-12-26,2023,12,26,360,52,0,-0.0,1.0,0.0,0,24.9,0.0,0.5,24.9,25.4,60.6,8.66,7.94,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.336625,1014.475,1013.875,32.4
1457,2023-12-27,2023,12,27,361,52,0,-0.0,1.0,0.0,0,0.0,24.9,0.0,24.9,25.4,31.9,4.56,7.32,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3333888888888889,1015.5208333333334,1014.9208333333332,35.6
1458,2023-12-28,2023,12,28,362,52,0,-0.0,1.0,0.0,0,0.0,0.0,24.9,0.0,24.9,25.4,3.63,6.24,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0,0.32681944444444444,1014.6666666666666,1014.0666666666666,26.6
1459,2023-12-29,2023,12,29,363,52,0,-0.0,1.0,30.2,3,0.0,0.0,0.0,30.2,55.1,55.6,7.94,7.24,0,0,1,0,0,,0.0,,,,0.15,1,0,,,0,0.3425694444444444,1012.8958333333334,1012.2958333333332,34.2
1460,2023-12-30,2023,12,30,364,52,0,-0.0,1.0,0.0,0,30.2,0.0,0.0,30.2,30.2,55.1,7.87,7.24,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.3436388888888889,1011.5541666666667,1010.9541666666668,27.7
1461,2023-12-31,2023,12,31,365,52,0,-0.0,1.0,0.0,0,0.0,30.2,0.0,30.2,30.2,55.1,7.87,6.32,0,0,0,0,0,,0.0,,,,0.14,1,1,0.5,8.0,1,0.35694444444444445,1012.0958333333333,1011.4958333333334,29.2
1462,2024-01-01,2024,1,1,1,1,0,0.5,0.866025,0.0,0,0.0,0.0,30.2,0.0,30.2,30.2,4.31,6.32,0,0,0,0,0,,0.0,,,,0.1,1,1,0.3,10.0,1,0.35470833333333335,1011.4833333333332,1010.8833333333333,28.8
1463,2024-01-02,2024,1,2,2,1,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,30.2,30.2,4.31,6.32,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.35404166666666664,1011.1708333333332,1010.5708333333333,31.0
1464,2024-01-03,2024,1,3,3,1,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,30.2,4.31,6.32,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3514861111111111,1011.125,1010.525,22.7
1465,2024-01-04,2024,1,4,4,1,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,30.2,4.31,6.32,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3464305555555556,1011.7583333333333,1011.1583333333333,43.9
1466,2024-01-05,2024,1,5,5,1,0,0.5,0.866025,27.4,3,0.0,0.0,0.0,27.4,27.4,27.4,3.91,7.23,0,0,1,0,0,,0.0,,,,0.1,1,0,,,0,0.34031944444444445,1013.1458333333334,1012.5458333333332,46.1
1467,2024-01-06,2024,1,6,6,1,0,0.5,0.866025,0.0,0,27.4,0.0,0.0,27.4,27.4,27.4,3.91,7.23,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3472916666666667,1013.2624999999999,1012.6625,47.2
1468,2024-01-07,2024,1,7,7,1,0,0.5,0.866025,0.0,0,0.0,27.4,0.0,27.4,27.4,27.4,3.91,7.23,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.36450000000000005,1013.9458333333333,1013.3458333333333,49.0
1469,2024-01-08,2024,1,8,8,2,0,0.5,0.866025,0.0,0,0.0,0.0,27.4,0.0,27.4,27.4,3.91,7.23,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3779305555555556,1013.1999999999999,1012.6,32.4
1470,2024-01-09,2024,1,9,9,2,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,27.4,27.4,3.91,7.23,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.36930555555555555,1012.0625,1011.4625,35.3
1471,2024-01-10,2024,1,10,10,2,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,27.4,3.91,5.95,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3607222222222222,1011.0,1010.4,37.1
1472,2024-01-11,2024,1,11,11,2,0,0.5,0.866025,19.1,3,0.0,0.0,0.0,19.1,19.1,46.5,6.64,6.58,0,0,1,0,0,,0.0,,,,0.13,1,0,,,0,0.35170833333333335,1011.8833333333333,1011.2833333333333,46.1
1473,2024-01-12,2024,1,12,12,2,0,0.5,0.866025,15.8,3,19.1,0.0,0.0,34.9,34.9,34.9,4.99,7.11,0,0,2,0,0,,0.0,,,,0.16,1,0,,,0,0.34526388888888887,1012.3541666666666,1011.7541666666666,56.2
1474,2024-01-13,2024,1,13,13,2,0,0.5,0.866025,0.0,0,15.8,19.1,0.0,34.9,34.9,34.9,4.99,6.3,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0,0.33755555555555555,1013.0333333333333,1012.4333333333334,49.0
1475,2024-01-14,2024,1,14,14,2,0,0.5,0.866025,26.7,3,0.0,15.8,19.1,42.5,61.6,61.6,8.8,7.19,0,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.33072222222222225,1014.0041666666666,1013.4041666666667,45.0
1476,2024-01-15,2024,1,15,15,3,0,0.5,0.866025,0.0,0,26.7,0.0,15.8,26.7,61.6,61.6,8.8,6.68,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.3234305555555556,1013.4833333333332,1012.8833333333333,50.4
1477,2024-01-16,2024,1,16,16,3,0,0.5,0.866025,37.0,3,0.0,26.7,0.0,63.7,79.5,98.6,14.09,7.91,0,0,1,0,0,,0.0,,,,0.22,1,0,,,0,0.31754166666666667,1014.0625,1013.4625,46.4
1478,2024-01-17,2024,1,17,17,3,0,0.5,0.866025,0.0,0,37.0,0.0,26.7,37.0,63.7,98.6,14.09,7.23,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0,0.3122083333333333,1014.1041666666666,1013.5041666666666,45.0
1479,2024-01-18,2024,1,18,18,3,0,0.5,0.866025,0.0,0,0.0,37.0,0.0,37.0,63.7,79.5,11.36,7.23,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0,0.3052361111111111,1012.5416666666666,1011.9416666666666,28.1
1480,2024-01-19,2024,1,19,19,3,0,0.5,0.866025,0.0,0,0.0,0.0,37.0,0.0,37.0,63.7,9.1,6.27,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.2972916666666667,1011.6958333333333,1011.0958333333333,25.6
1481,2024-01-20,2024,1,20,20,3,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,37.0,63.7,9.1,6.05,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.2925694444444445,1011.7041666666668,1011.1041666666666,27.4
1482,2024-01-21,2024,1,21,21,3,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,37.0,5.29,6.05,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0,0.30580555555555555,1013.1750000000001,1012.5749999999999,32.0
1483,2024-01-22,2024,1,22,22,4,0,0.5,0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,37.0,5.29,6.04,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0,0.3241527777777778,1013.4166666666666,1012.8166666666666,31.0
1484,2024-01-23,2024,1,23,23,4,0,0.5,0.866025,27.2,3,0.0,0.0,0.0,27.2,27.2,27.2,3.89,6.94,0,0,1,0,0,,0.0,,,,0.1,1,0,,,0,0.32536111111111116,1014.1875,1013.5875,34.6
1485,2024-01-24,2024,1,24,24,4,0,0.5,0.866025,0.0,0,27.2,0.0,0.0,27.2,27.2,27.2,3.89,6.11,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3352777777777778,1016.0458333333332,1015.4458333333333,47.2
1486,2024-01-25,2024,1,25,25,4,0,0.5,0.866025,0.0,0,0.0,27.2,0.0,27.2,27.2,27.2,3.89,6.11,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.3512361111111111,1018.125,1017.525,51.5
